text,label
"['INTRADAY', 'RAMCOIND', ' ABOVE ', '192', ' SL ', '190', ' TARGET ', '200', '  HUGE MOMENTUM ABOVE ', '193', ' - ', '193.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY KCP ABOVE 110 SL 108 TARGET 118 - ', 'KCP', ' ABOVE ', '110', ' SL ', '108', ' TARGET ', '118', '', '123', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'GPTINFRA', ' ABOVE ', '92', ' SL ', '80', ' TARGET ', '145', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'GEECEE', ' CMP ', '144.55', ' - 145   FLAG PATTERN  SAME AS ', '145', 'ARCHIDPLY', '... WATCHOUT ']","['btst', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'symbol', 'NANA']"
"['BTST', ' UPDATE  GEECEE GIVEN AT 144.5 LEVELS.. GOING STRONG AT ', 'GEECEE', ' GIVEN AT ', '144.5', '', '148.80', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'MURUDCERA', ' CMP ', '27.05', ' SL ', '25.50', ' TARGET ', '30.80', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY VTL ABOVE 330 SL 326 TARGET 335 - ', 'VTL', ' ABOVE ', '330', ' SL ', '326', ' TARGET ', '335', '', '340', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GILLANDERS ABOVE 76 SL 74.50 TARGET 83 - ', 'GILLANDERS', ' ABOVE ', '76', ' SL ', '74.50', ' TARGET ', '83', '', '85', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'DELIVERY', 'PEARLPOLY', ' CMP ', '26', ' SL ', '19', ' TARGET ', '45', ' ']","['delivery', 'delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  VTL GIVEN ABV 330 TOUCHED FIRST TARGET ', 'VTL', ' GIVEN ABV ', '330', '', '335', ' (HIGH : 335.20) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['GILLANDERS', '.. GIVEN AT ', '76', ' GOING STRONG AT ', '79.40', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 265 - ', 'SANGHVIMOV', ' ABOVE ', '260', ' SL ', '257', ' TARGET ', '265', '', '270', ' - ', '275', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['VTL', ' GIVEN FOR INTRADAY ABV ', 'INTRADAY', '330', ' TOUCHED 338.80 NEARING SECOND TARGET OF ', '338.80', '340', ' ']","['symbol', 'NANA', 'intraday', 'enter', 'NANA', 'touched', 'exit', 'NANA']"
"['DELIVERY', '  BUY GENCON CMP 33.50 SL 27 TARGET 52  MOMENTUM ABOVE ', 'GENCON', ' CMP ', '33.50', ' SL ', '27', ' TARGET ', '52', '', '34', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['AMDIND', ' PATTERN ']","['symbol', 'NANA']"
"['BTST', 'DANGEE', ' CMP ', '430', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'ARIHANT', ' CMP ', '194', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['ARIHANTSUP', '.. GIVEN FOR BTST AT ', '194', ' GOING STRONG AT ', '197', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'EMAMIREAL', ' ABOVE ', '71', ' SL ', '69', ' TARGET ', '78', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY CMICABLES CMP 29 SL 20 TARGET 55 - ', 'CMICABLES', ' CMP ', '29', ' SL ', '20', ' TARGET ', '55', '', '65', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY SANGHVIMOV ABOVE 260 SL 257 TARGET 266 - ', 'SANGHVIMOV', ' ABOVE ', '260', ' SL ', '257', ' TARGET ', '266', '', '270', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  SANGHVIMOV GIVEN A BUY ABOVE 260 TOUCHED ', 'SANGHVIMOV', ' GIVEN A BUY ABOVE ', '260', '', '265.20', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', '20MICRONS', ' ABOVE ', '112', ' SL ', '109', ' TARGET ', '120', '+ ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'HOVS', ' ABOVE ', '61.50', ' SL ', '60', ' TARGET ', '68', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'ELGIEQUIP', ' CMP ', '465', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'SHANTIGEAR', ' ABOVE ', '262', ' SL ', '259', ' TARGET ', '270', '  CMP ', '261', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'BHARATGEAR', ' ABOVE ', '182', ' SL ', '179', ' TARGET ', '190', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'KUANTUM', ' ABOVE ', '87', ' SL ', '85.50', ' TARGET ', '97', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BBL', ' ABOVE ', '1880', ' SL ', '1860', ' TARGET ', '1920', ' - ', '1950', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', 'BEPL', ' CMP ', '117.50', ' SL ', '100', ' TARGET ', '150', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['AUTOIND', ' CAN ALSO BE TAKEN AS ', 'BTST', ' ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'AUTOIND', ' CMP ', '70.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'DAAWAT', ' CMP ', '99', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY TIMETECHNO ABOVE 109 SL 107 TARGET 115 - ', 'TIMETECHNO', ' ABOVE ', '109', ' SL ', '107', ' TARGET ', '115', '', '120', ' ']","['exit2', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', ' : BUY SHREYAS CMP 358 SL 310 TARGET 425 - ', 'SHREYAS', ' CMP ', '358', ' SL ', '310', ' TARGET ', '425', '', '454', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['SHREYAS', '.. looks awesome... on charts  already given at ', '358', ' going strongly at ', '367.50', ' now ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['WATCHOUT.. ', 'SHREYAS', '.. GIVEN FOR DELIVERY AT ', 'DELIVERY', '358', ' GOING STRONG NOW AT ', '368.50', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'BRNL', ' CMP ', '34.50', ' SL ', '33', ' TARGET ', '39.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'PDMJEPAPER', ' CMP ', '44.25', ' SL ', '35', ' TARGET ', '60', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'AURIONPRO', ' ABOVE ', '343', ' SL ', '339', ' TARGET ', '350', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'CTE', ' ABOVE ', '82', ' SL ', '80', ' TARGET ', '90', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['CTE', ' GIVEN ABOVE ', '82', ' ROCKING NOW AT ', '84', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['CTE', '.. GIVEN ABOVE ', '82', ' TOUCHED ', '85.50', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', 'BIRLACABLE', ' ABOVE ', '123', ' SL ', '111', ' TARGET ', '155', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'RESPONIND', ' CMP ', '143', ' SL ', '130', ' TARGET ', '175', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SHREYAS', ' GIVEN TODAY ABOVE ', '362', ' IS NOW ON UPPER CIRCUIT AT ', '393.20', '  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'TREJHARA', ' ABOVE ', '70.50', ' SL ', '69', ' TARGET ', '81', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' CALL  ', 'DELIVERY', ' : BUY JHS CMP 23.30 SL 17 TARGET 43 - ', 'JHS', ' CMP ', '23.30', ' SL ', '17', ' TARGET ', '43', '', '49', ' ']","['delivery', 'NANA', 'delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GRSE ABOVE 270 SL 267 TARGET 275 - ', 'GRSE', ' ABOVE ', '270', ' SL ', '267', ' TARGET ', '275', '', '280', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['MARALOVER', '.. CAN BE TAKEN FOR ', 'BTST', ' ALSO ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'GIPCL', ' CMP ', '89.10', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'ARIES', ' ABOVE ', '145', ' SL ', '143', ' TARGET ', '155', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', '  BUY PTL CMP 30.45 SL 26 TARGET 45 - ', 'PTL', ' CMP ', '30.45', ' SL ', '26', ' TARGET ', '45', '', '57', ' - ', '65', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['CMICABLES', ' CMP ', '29.30', ' LOOKING GOOD FOR ', '33', '+ ', 'INTRADAY', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['DELIVERY', 'CMICABLES', ' CMP ', '29.35', ' SL ', '24', ' TARGET ', '53', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'LUMAXTECH', ' CMP ', '267', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['LUMAXTECH', ' GIVEN AT ', '267', ' FOR ', 'BTST', '.. GOING UP AT ', '271', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'btst', 'NANA', 'touched', 'NANA']"
"['BTST', 'TIMETECHNO', ' CMP ', '117.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' UPDATE  LUMAXTECH GIVEN AT 267 TOUCHED ', 'LUMAXTECH', ' GIVEN AT ', '267', ' TOUCHED 274.50  ', '274.50', '  TIMETECHNO GIVEN AT 117.50 TOUCHED ', 'TIMETECHNO', ' GIVEN AT ', '117.50', '', '121.55', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'ASTRON', ' ABOVE ', '40.50', ' SL ', '39', ' TARGET ', '47.50', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'TEXMOPIPES', ' CMP ', '62', ' SL ', '60.50', ' TARGET ', '70', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GRSE', ' ABOVE ', '286', ' SL ', '283', ' TARGET ', '291', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['VETO', '  LOOKS GOOD ABOVE ', '109.50', ' - ', '110', ' AS A FLAG BREAKOUT PATTERN ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['FLAG BREAKOUT PATTERN  ', 'INTRADAY', 'VETO', ' ABOVE ', '110', ' SL ', '107.50', ' TARGET ', '120', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : RESISTANCE AT 138 - ', '138', '', '139', ' LEVELS.. ']","['intraday', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['UNIENTER', '.. GOING UP...  GIVEN FOR DELIVERY AT ', 'DELIVERY', ' AT 129.35 GOING UP NOW AT ', '129.35', '', '135.90', '+ ']","['symbol', 'NANA', 'delivery', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['KUANTUM', '.. ABOVE ', '93.50', ' - ', '94', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['IF IT SUSTAINS ABOVE ', '93', ' THEN CAN MOVE UPTO ', '104', '+ LEVELS ', 'INTRADAY', ' ']","['NANA', 'enter', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', 'REFEX', ' ABOVE ', '135', ' SL ', '132', ' TARGET ', '150', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS.. EYES ON AUSOMENT   ABOVE ', '82', ' IS A FLAG BREAKOUT ']","['NANA', 'entry_momentum', 'NANA']"
"['DELIVERY', 'KIOCL', ' CMP ', '199.25', '   MOMENTUM ABOVE 200   SL ', '200', '185', ' TARGET ', '250', '+ ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'RKFORGE', ' ABOVE ', '192', ' SL ', '189', ' TARGET ', '205', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', '  BUY MANAKSIA ABOVE 79 SL 77 TARGET 90  HUGE MOMENTUM ABOVE ', 'MANAKSIA', ' ABOVE ', '79', ' SL ', '77', ' TARGET ', '90', '', '80', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['BTST', 'SIS', ' CMP ', '458', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'POLYMED', ' ABOVE ', '785', ' SL ', '775', ' TARGET ', '800', ' - ', '815', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['POLYMED', ' ABOVE ', '785', ' TOUCHED ', '798', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'MAXIND', ' ABOVE ', '81', ' SL ', '79', ' TARGET ', '91', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY FMGOETZE ABOVE 294 SL 291 TARGET 310 - ', 'FMGOETZE', ' ABOVE ', '294', ' SL ', '291', ' TARGET ', '310', '', '325', ' - ', '335', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', ' : BUY APOLLO CMP 149.30 SL 127 TARGET 185 - ', 'APOLLO', ' CMP ', '149.30', ' SL ', '127', ' TARGET ', '185', '', '223', '+  MOMENTUM ABOVE ', '150', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY AEGISCHEM ABOVE 293 SL 290 TARGET 300 - ', 'AEGISCHEM', ' ABOVE ', '293', ' SL ', '290', ' TARGET ', '300', '', '310', ' - ', '320', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['DELIVERY', ' : BUY ADSL ABOVE 119 SL 105 TARGET 145 - ', 'ADSL', ' ABOVE ', '119', ' SL ', '105', ' TARGET ', '145', '', '165', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['QUICK TRADE  ', 'INTRADAY', 'SOMICONVEY', ' ABOVE ', '47', ' SL ', '45.50', ' TARGET ', '55', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', '45', '+ ']","['intraday', 'exit', 'NANA']"
"['SOMICONVEY', '..GOING UP... ABV ', '47', ' GOING STRONG AT ', '48.95', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['SOMICONVEY', ' GIVEN ABOVE ', '47', ' GOING STRONGLY UP AT ', '52', '+  KEEP ON BOOKING / TRAILING ACCORDINGLY ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', 'VAIBHAVGBL', ' CMP ', '335', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'KAMATHOTEL', ' ABOVE ', '95', ""  DON'T MISS ""]","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'KAMATHOTEL', ' ABOVE ', '95', ""  FLAG BREAKOUT BTST  DON'T MISS ""]","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' GIVEN IN VAIBHAVGBL GOING STRONG AT 340  KAMATHHOTEL GIVEN AT 95 GOING STRONG AT ', 'VAIBHAVGBL', ' GOING STRONG AT 340  KAMATHHOTEL GIVEN AT ', '340', '95', '', '97', '+ ']","['btst', 'NANA', 'symbol', 'NANA', 'touched', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'NAHARINDUS', ' ABOVE ', '128', ' - 129 SL ', '126', ' TARGET ', '140', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'MANINFRA', ' ABOVE ', '94', ' SL ', '92', ' TARGET ', '105', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'HOVS', ' ABOVE ', '63', ' SL ', '61', ' TARGET ', '69', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY SMLISUZU ABOVE 760 SL 750 TARGET 775 - ', 'SMLISUZU', ' ABOVE ', '760', ' SL ', '750', ' TARGET ', '775', '', '790', ' - ', '815', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['SHREDIGCEM', ' ABOVE ', '69.50', ' - ', '70', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'SHREDIGCEM', ' ABOVE ', '69.50', ' - 70 SL ', '70', '67.50', ' TARGET ', '79', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'SPECIALITY', ' ABOVE ', '208', ' SL ', '206', ' TARGET ', '215', ' - ', '220', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GOCLCORP ABOVE 325 SL 321 TARGET 335 - ', 'GOCLCORP', ' ABOVE ', '325', ' SL ', '321', ' TARGET ', '335', '', '340', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'WABAG', ' CMP ', '261', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"[""DON'T MISS "", 'BIRLAMONEY', ' AS ', 'BTST', ' ']","['NANA', 'symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'BIRLAMONEY', ' CMP ', '59.40', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' GIVEN IN WABAG AT 261 TOUCHED ', 'WABAG', ' AT ', '261', '', '266', '+ INTRADAY ITSELF ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BTST', 'ICICIBANK', ' CMP ', '889', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', '  BUY PPL ABOVE 190 SL 187 TARGET 210 - ', 'PPL', ' ABOVE ', '190', ' SL ', '187', ' TARGET ', '210', '', '215', ' - ', '220', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' UPDATE  PPL GIVEN ABOVE 190 TOUCHED ', 'PPL', ' GIVEN ABOVE ', '190', '', '196', ' INTRADAY ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', 'MMFL', ' ABOVE ', '990', ' SL ', '980', ' TARGET ', '1025', ' - ', '1050', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'TATACONSUM', ' ABOVE ', '836', ' SL ', '825', ' TARGET ', '850', ' - ', '865', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'BLISSGVS', ' ABOVE ', '81', ' SL ', '79', ' TARGET ', '90', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'ELECTHERM', ' ABOVE ', '86', ' SL ', '84.50', ' TARGET ', '96', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GREENPLY', ' CMP ', '192.65', ' SL ', '190', ' TARGET ', '200', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY ALMONDZ ABOVE 92 SL 90 TARGET 103 - ', 'ALMONDZ', ' ABOVE ', '92', ' SL ', '90', ' TARGET ', '103', '', '107', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', '  BUY MADRASFERT CMP 52.70 SL 44 TARGET 65 - ', 'MADRASFERT', ' CMP ', '52.70', ' SL ', '44', ' TARGET ', '65', '', '75', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'GPTINFRA', ' ABOVE ', '96', ' SL ', '94', ' TARGET ', '106', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['GPTINFRA', ' FOR ', 'BTST', ' ALSO ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'RELIGARE', ' CMP ', '148', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'GPTINFRA', ' CMP ', '95', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'TATACONSUMER', ' CMP ', '837', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'JAIBALAJI', ' ABOVE ', '49.50', ' SL ', '47', ' TARGET ', '57', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY SHALPAINTS CMP 176 SL 174 TARGET 185 - ', 'SHALPAINTS', ' CMP ', '176', ' SL ', '174', ' TARGET ', '185', '', '190', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['HUHTAMAKI', ' ABOVE ', '195', ' SL ', '192', ' TARGET ', '205', ' - ', '211', '+ ']","['symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['PIONEEREMB', '  ABOVE ', '46', '  - ', '46.50', ' CAN GIVE A SUPER UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['PIONEEREMB', '.. CAN GIVE A SAME UPMOVE LIKE HUHTAMAKI...  JUST A MOVE ABOVE ', 'HUHTAMAKI', '46.50', ' REQUIRED ']","['symbol', 'NANA', 'symbol', 'enter', 'NANA']"
